0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,2
25,1,2
26,1,2
27,1,2
28,1,2
29,1,2
30,1,2
31,1,2
32,1,2
33,1,2
34,1,2
35,1,2
36,1,2
37,2,1
38,2,1
39,2,1
40,2,1
41,2,1
42,2,1
43,2,1
44,2,1
45,2,1
46,2,1
47,2,1
48,2,1
49,2,1
50,2,1
51,2,1
52,2,2
53,2,2
54,2,2
55,2,2
56,2,2
57,2,2
58,2,2
59,2,2
60,3,1
61,3,1
62,3,1
63,3,1
64,3,1
65,3,1
66,3,1
67,3,1
68,3,1
69,3,1
70,3,1
71,3,1
72,3,1
73,3,1
74,3,1
75,3,1
76,3,1
77,3,1
78,3,1
79,3,2
80,3,2
81,3,2
82,3,2
83,3,2
84,3,2
85,4,1
86,4,1
87,4,1
88,4,1
89,4,1
90,4,1
91,4,1
92,4,1
93,4,1
94,4,1
95,4,1
96,4,1
97,4,1
98,4,1
99,4,1
100,4,1
101,4,1
102,4,1
103,4,2
104,4,2
105,4,2
106,4,2
107,4,2
108,4,2
109,5,1
110,5,1
111,5,1
112,5,1
113,5,1
114,5,1
115,5,1
116,5,1
117,5,1
118,5,1
119,5,1
120,5,1
121,5,1
122,5,1
123,5,1
124,5,1
125,5,1
126,5,1
127,5,2
128,5,2
129,5,2
130,5,2
131,5,2
132,6,1
133,6,1
134,6,1
135,6,1
136,6,1
137,6,1
138,6,1
139,6,1
140,6,1
141,6,1
142,6,1
143,6,1
144,6,1
145,6,1
146,6,1
147,6,1
148,6,1
149,6,1
150,6,1
151,6,2
152,6,2
153,6,2
154,6,2
155,6,2
156,7,1
157,7,1
158,7,1
159,7,1
160,7,1
161,7,1
162,7,1
163,7,1
164,7,1
165,7,1
166,7,1
167,7,1
168,7,1
169,7,1
170,7,1
171,7,1
172,7,1
173,7,1
174,7,2
175,7,2
176,7,2
177,7,2
178,7,2
179,7,2
180,7,2
181,7,2
182,8,1
183,8,1
184,8,1
185,8,1
186,8,1
187,8,1
188,8,1
189,8,1
190,8,1
191,8,1
192,8,1
193,8,1
194,8,1
195,8,1
196,8,1
197,8,1
198,8,2
199,8,2
200,8,2
201,8,2
202,8,2
203,8,2
204,8,2
205,8,2
206,8,2
207,8,2
208,8,2
209,8,2
210,8,2
211,8,2
212,8,2
213,8,2
214,8,2
215,8,2
216,8,2
217,8,2
218,8,2
219,8,2
220,8,2
221,8,2
222,8,2
223,8,2
224,8,2
225,8,2
226,8,2
227,8,2
228,8,2
229,8,2
230,8,2
231,8,2
232,8,2
233,8,2
234,8,2
235,8,2
236,8,2
237,8,2
238,8,2
239,8,2
240,8,2
241,8,2
242,8,2
243,8,2
244,8,2
245,8,2
246,8,2
247,8,2
248,8,2
249,8,2
250,8,2
251,8,2
252,8,2
253,8,2
254,8,2
255,8,2
256,8,2
257,8,2
258,8,2
259,8,2
260,8,2
261,8,2
262,8,2
263,8,2
264,8,2
265,8,2
266,8,2
267,8,2
268,8,2
269,8,2
293,10,1
294,10,1
295,10,1
296,10,1
297,10,1
298,10,1
299,10,1
300,10,1
301,10,1
302,10,1
303,10,1
304,10,1
305,10,1
306,10,1
307,10,1
308,10,1
309,10,1
310,10,1
311,10,1
312,10,1
313,10,2
314,10,2
315,10,2
316,10,2
317,10,2
318,10,2
319,10,2
320,10,2
321,10,2
322,10,2
323,10,2
324,10,2
329,12,1
330,12,1
331,12,2
332,12,2
333,12,2
334,12,2
335,12,2
336,12,2
337,12,2
338,12,2
339,12,2
340,12,2
341,12,2
342,12,2
343,13,1
344,13,1
345,13,1
346,13,1
347,13,1
348,13,1
349,13,1
350,13,1
351,13,1
352,13,1
353,13,1
354,13,1
355,13,1
356,13,1
357,13,1
358,13,1
359,13,1
360,13,1
361,13,1
362,13,1
363,13,1
364,13,1
365,13,1
366,13,1
367,13,1
368,13,2
369,13,2
370,13,2
371,13,2
372,13,2
373,13,2
374,13,2
375,13,2
376,13,2
377,13,2
378,13,2
379,13,2
380,13,2
381,13,2
382,13,2
383,13,2
384,13,2
385,14,1
386,14,1
387,14,1
388,14,1
389,14,1
390,14,1
391,14,1
392,14,1
393,14,1
394,14,1
395,14,1
396,14,1
397,14,1
398,14,1
399,14,1
400,14,1
401,14,1
402,14,1
403,14,1
404,14,1
405,14,1
406,14,1
407,14,1
408,14,1
409,14,1
410,14,2
411,14,2
412,14,2
413,14,2
414,14,2
415,14,2
416,14,2
417,14,2
418,14,2
419,14,2
420,14,2
421,14,2
422,14,2
423,14,2
424,14,2
425,14,2
426,15,1
427,15,1
428,15,1
429,15,1
430,15,1
431,15,1
432,15,1
433,15,1
434,15,1
435,15,1
436,15,1
437,15,1
438,15,1
439,15,1
440,15,1
441,15,1
442,15,1
443,15,1
444,15,2
445,15,2
446,15,2
447,15,2
448,15,2
449,15,2
450,15,2
451,15,2
452,15,2
453,15,2
454,15,2
455,15,2
456,15,2
457,15,2
458,15,2
459,15,2
460,15,2
461,15,2
462,16,1
463,16,1
464,16,1
465,16,1
466,16,1
467,16,1
468,16,1
469,16,1
470,16,1
471,16,1
472,16,1
473,16,1
474,16,1
475,16,1
476,16,1
477,16,1
478,16,1
479,16,1
480,16,1
481,16,1
482,16,1
483,16,1
484,16,1
485,16,1
486,16,1
487,16,2
488,16,2
489,16,2
490,16,2
491,16,2
492,16,2
493,16,2
494,16,2
495,16,2
496,16,2
497,16,2
498,16,2
499,16,2
500,16,2
501,16,2
502,16,2
503,16,2
504,16,2
505,16,2
506,16,2
507,16,2
508,16,2
509,16,2
510,16,2
511,16,2
512,16,2
513,16,2
514,16,2
515,16,2
516,16,2
517,17,1
518,17,1
519,17,1
520,17,1
521,17,1
522,17,1
523,17,1
524,17,1
525,17,1
526,17,1
527,17,1
528,17,1
529,17,1
530,17,1
531,17,1
532,17,2
533,17,2
534,17,2
535,17,2
536,17,2
537,17,2
538,17,2
539,17,2
540,17,2
541,17,2
542,17,2
543,17,2
544,17,2
545,17,2
546,17,2
547,17,2
548,17,2
549,17,2
550,17,2
551,17,2
552,17,2
553,17,2
554,17,2
555,17,2
556,17,2
557,18,1
558,18,1
559,18,1
560,18,1
561,18,1
562,18,1
563,18,1
564,18,1
565,18,1
566,18,1
567,18,1
568,18,1
569,18,1
570,18,1
571,18,1
572,18,2
573,18,2
574,18,2
575,18,2
576,18,2
577,18,2
578,18,2
579,18,2
580,18,2
581,18,2
582,18,2
583,18,2
584,18,2
585,18,2
586,18,2
587,18,2
588,18,2
589,18,2
590,18,2
591,18,2
592,18,2
593,18,2
594,18,2
597,20,1
598,20,1
599,20,1
600,20,1
601,20,1
602,20,1
603,20,1
604,20,1
605,20,1
606,20,1
607,20,1
608,20,1
609,20,1
610,20,1
611,20,1
612,20,1
613,20,1
614,20,1
615,20,1
616,20,1
617,20,1
618,20,1
619,20,1
620,20,1
621,20,1
622,20,1
623,20,2
624,20,2
625,20,2
626,20,2
627,20,2
628,20,2
629,20,2
630,20,2
631,20,2
632,21,1
633,21,1
634,21,1
635,21,1
636,21,1
637,21,1
638,21,1
639,21,1
640,21,1
641,21,1
642,21,1
643,21,1
644,21,1
645,21,1
646,21,1
647,21,1
648,21,1
649,21,1
650,21,1
651,21,1
652,21,2
653,21,2
654,21,2
655,21,2
656,21,2
657,21,2
658,21,2
659,21,2
660,21,2
661,21,2
662,21,2
663,21,2
664,21,2
665,21,2
666,21,2
667,21,2
668,21,2
669,21,2
670,21,2
671,21,2
672,21,2
673,21,2
674,22,1
675,22,1
676,22,1
677,22,1
678,22,1
679,22,1
680,22,1
681,22,1
682,22,1
683,22,1
684,22,1
685,22,1
686,22,1
687,22,1
688,22,1
689,22,1
690,22,1
691,22,1
692,22,1
693,22,1
694,22,1
695,22,2
696,22,2
697,22,2
698,22,2
699,22,2
700,22,2
701,22,2
702,22,2
703,22,2
704,22,2
705,22,2
706,22,2
707,22,2
708,22,2
709,22,2
710,22,2
711,22,2
712,22,2
713,22,2
714,22,2
796,25,1
797,25,1
798,25,1
799,25,1
800,25,1
801,25,1
802,25,1
803,25,1
804,25,1
805,25,1
806,25,1
807,25,1
808,25,1
809,25,1
810,25,1
811,25,1
812,25,1
813,25,1
814,25,1
815,25,1
816,25,2
817,25,2
818,25,2
819,25,2
820,25,2
821,25,2
822,25,2
823,25,2
824,25,2
825,25,2
826,25,2
827,25,2
828,25,2
829,25,2
830,25,2
831,25,2
832,25,2
833,25,2
834,25,2
835,25,2
836,25,2
837,26,1
838,26,1
839,26,1
840,26,1
841,26,1
842,26,1
843,26,1
844,26,1
845,26,1
846,26,1
847,26,1
848,26,1
849,26,1
850,26,1
851,26,1
852,26,1
853,26,1
854,26,1
855,26,1
856,26,2
857,26,2
858,26,2
859,26,2
860,26,2
861,26,2
862,26,2
863,26,2
864,26,2
865,26,2
866,26,2
867,26,2
868,26,2
869,26,2
870,26,2
871,26,2
872,26,2
873,26,2
874,26,2
875,26,2
876,26,2
877,27,1
878,27,1
879,27,1
880,27,1
881,27,1
882,27,1
883,27,1
884,27,1
885,27,1
886,27,1
887,27,1
888,27,1
889,27,1
890,27,1
891,27,1
892,27,1
893,27,1
894,27,1
895,27,1
896,27,1
897,27,1
898,27,1
899,27,1
900,27,1
901,27,1
902,27,1
903,27,1
904,27,2
905,27,2
906,27,2
907,27,2
908,27,2
909,27,2
910,27,2
911,27,2
912,27,2
913,27,2
914,28,1
915,28,1
916,28,1
917,28,1
918,28,1
919,28,1
920,28,1
921,28,1
922,28,1
923,28,1
924,28,1
925,28,1
926,28,1
927,28,1
928,28,1
929,28,1
930,28,1
931,28,1
932,28,2
933,28,2
934,28,2
935,28,2
936,28,2
937,29,1
938,29,1
939,29,1
940,29,1
941,29,1
942,29,1
943,29,1
944,29,1
945,29,1
946,29,1
947,29,1
948,29,1
949,29,1
950,29,1
951,29,1
952,29,1
953,29,1
954,29,2
955,29,2
956,29,2
957,29,2
958,29,2
993,31,1
994,31,1
995,31,1
996,31,1
997,31,1
998,31,1
999,31,1
1000,31,1
1001,31,1
1002,31,1
1003,31,1
1004,31,1
1005,31,1
1006,31,1
1007,31,1
1008,31,1
1009,31,1
1010,31,1
1011,31,1
1012,31,2
1013,31,2
1014,31,2
1015,31,2
1016,31,2
1017,31,2
1018,31,2
1019,31,2
1020,31,2
1021,31,2
1022,31,2
1023,31,2
1024,31,2
1025,31,2
1026,31,2
1027,31,2
1028,31,2
1029,31,2
1030,31,2
1031,32,1
1032,32,1
1033,32,1
1034,32,1
1035,32,1
1036,32,1
1037,32,1
1038,32,1
1039,32,1
1040,32,1
1041,32,1
1042,32,1
1043,32,1
1044,32,1
1045,32,1
1046,32,1
1047,32,1
1048,32,1
1049,32,1
1050,32,2
1051,32,2
1052,32,2
1053,32,2
1054,32,2
1055,32,2
1056,32,2
1057,32,2
1058,32,2
1059,32,2
1060,32,2
1061,32,2
1062,32,2
1063,32,2
1064,32,2
1065,32,2
1066,32,2
1067,32,2
1068,32,2
1069,33,1
1070,33,1
1071,33,1
1072,33,1
1073,33,1
1074,33,1
1075,33,1
1076,33,1
1077,33,1
1078,33,1
1079,33,1
1080,33,1
1081,33,1
1082,33,1
1083,33,1
1084,33,1
1085,33,1
1086,33,1
1087,33,1
1088,33,1
1089,33,2
1090,33,2
1091,33,2
1092,33,2
1093,33,2
1094,33,2
1095,33,2
1096,33,2
1097,33,2
1098,33,2
1099,33,2
1100,33,2
1101,33,2
1102,33,2
1103,33,2
1104,33,2
1105,33,2
1106,33,2
1107,33,2
1108,34,1
1109,34,1
1110,34,1
1111,34,2
1112,34,2
1113,34,2
1114,34,2
1115,34,2
1116,35,1
1117,35,1
1118,35,1
1119,35,1
1120,35,1
1121,35,1
1122,35,1
1123,35,1
1124,35,1
1125,35,1
1126,35,2
1127,35,2
1128,35,2
1129,35,2
1130,35,2
1131,35,2
1132,35,2
1133,35,2
1134,35,2
1135,35,2
1136,35,2
1137,35,2
1138,35,2
1139,36,1
1140,36,1
1141,36,1
1142,36,1
1143,36,1
1144,36,1
1145,36,1
1146,36,1
1147,36,1
1148,36,1
1149,36,1
1150,36,1
1151,36,1
1152,36,1
1153,36,1
1154,36,1
1155,36,1
1156,36,1
1157,36,1
1158,36,1
1159,36,1
1160,36,1
1161,36,2
1162,36,2
1163,36,2
1164,36,2
1165,36,2
1166,36,2
1167,36,2
1168,36,2
1169,36,2
1170,36,2
1171,36,2
1172,36,2
1173,36,2
1174,36,2
1175,36,2
1176,36,2
1177,36,2
1178,36,2
1179,36,2
1180,36,2
1223,38,1
1224,38,1
1225,38,1
1226,38,1
1227,38,1
1228,38,1
1229,38,1
1230,38,1
1231,38,1
1232,38,1
1233,38,1
1234,38,1
1235,38,1
1236,38,1
1237,38,1
1238,38,1
1239,38,1
1240,38,1
1241,38,1
1242,38,1
1243,38,1
1244,38,1
1245,38,1
1246,38,1
1247,38,1
1248,38,1
1249,38,1
1250,38,1
1251,38,1
1252,38,1
1253,38,1
1254,38,1
1255,38,1
1256,38,1
1257,38,1
1258,38,1
1259,38,1
1260,38,1
1261,38,1
1262,38,1
1263,38,1
1264,38,1
1265,38,1
1266,38,1
1267,38,1
1268,38,1
1269,38,1
1270,38,1
1271,38,1
1272,38,1
1273,38,1
1274,38,1
1275,38,1
1276,38,1
1277,38,1
1278,38,1
1279,38,1
1280,38,1
1281,38,1
1282,38,1
1283,38,1
1284,38,1
1285,38,1
1286,38,1
1287,38,1
1288,38,1
1289,38,1
1290,38,1
1291,38,1
1292,38,1
1293,38,1
1294,38,1
1295,38,1
1296,38,1
1297,38,1
1298,38,1
1299,38,1
1300,38,1
1301,38,1
1302,38,1
1303,38,1
1304,38,1
1305,38,1
1306,38,1
1307,38,1
1308,38,1
1309,38,1
1310,38,1
1311,38,1
1312,38,1
1313,38,1
1314,38,1
1315,38,1
1316,38,1
1317,38,1
1318,38,1
1319,38,1
1320,38,1
1321,38,1
1322,38,1
1323,39,1
1324,39,1
1325,39,1
1326,39,1
1327,39,1
1328,39,1
1329,39,1
1330,39,1
1331,39,1
1332,39,1
1333,39,2
1334,39,2
1335,39,2
1336,39,2
1337,39,2
1338,39,2
1339,39,2
1340,39,2
1341,39,2
1342,39,2
1343,39,2
1344,39,2
1345,39,2
1346,39,2
1371,41,1
1372,41,1
1373,41,1
1374,41,1
1375,41,1
1376,41,1
1377,41,1
1378,41,1
1379,41,1
1380,41,1
1381,41,1
1382,41,1
1383,41,1
1384,41,1
1385,41,1
1386,41,1
1387,41,1
1388,41,1
1389,41,1
1390,41,1
1391,41,1
1392,41,1
1393,41,1
1394,41,1
1395,41,1
1396,41,1
1397,41,1
1398,41,2
1399,41,2
1400,41,2
1401,41,2
1402,41,2
1403,41,2
1404,41,2
1405,41,2
1406,41,2
1407,41,2
1408,41,2
1409,41,2
1410,41,2
1411,41,2
1412,41,2
1413,41,2
1414,41,2
1415,41,2
1416,41,2
1417,41,2
1418,42,1
1419,42,1
1420,42,1
1421,42,1
1422,42,1
1423,42,1
1424,42,1
1425,42,1
1426,42,1
1427,42,1
1428,42,1
1429,42,1
1430,42,1
1431,42,1
1432,42,1
1433,42,1
1434,42,1
1435,42,1
1436,42,1
1437,42,1
1438,42,1
1439,42,1
1440,42,1
1441,42,1
1442,42,1
1443,42,2
1444,42,2
1445,42,2
1446,42,2
1447,42,2
1448,42,2
1449,42,2
1450,42,2
1451,42,2
1452,42,2
1453,42,2
1454,42,2
1455,42,2
1456,42,2
1457,42,2
1458,42,2
1459,42,2
1460,42,2
1461,42,2
1462,42,2
1508,44,1
1509,44,1
1510,44,1
1511,44,1
1512,44,1
1513,44,1
1514,44,1
1515,44,1
1516,44,1
1517,44,1
1518,44,1
1519,44,1
1520,44,1
1521,44,1
1522,44,1
1523,44,1
1524,44,1
1525,44,1
1526,44,1
1527,44,1
1528,44,1
1529,44,1
1530,44,1
1531,44,1
1532,44,1
1533,44,2
1534,44,2
1535,44,2
1536,44,2
1537,44,2
1538,44,2
1539,44,2
1540,44,2
1541,44,2
1542,44,2
1543,44,2
1544,44,2
1545,44,2
1546,44,2
1547,44,2
1548,44,2
1549,44,2
1550,44,2
1551,44,2
1552,44,2
1599,46,1
1600,46,1
1601,46,1
1602,46,1
1603,46,1
1604,46,1
1605,46,1
1606,46,1
1607,46,1
1608,46,1
1609,46,1
1610,46,1
1611,46,1
1612,46,1
1613,46,1
1614,46,1
1615,46,1
1616,46,1
1617,46,1
1618,46,1
1619,46,1
1620,46,1
1621,46,1
1622,46,1
1623,46,2
1624,46,2
1625,46,2
1626,46,2
1627,46,2
1628,46,2
1629,46,2
1630,46,2
1631,46,2
1632,46,2
1633,46,2
1634,46,2
1635,46,2
1636,46,2
1637,46,2
1638,46,2
1639,46,2
1640,46,2
1641,46,2
